Configured with email username  None , password  False
_sa_instance_state, elasticsearch, id, intensity, negativity, position, recommended, timestamp, url, user_id
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef531520>","51","360","0","0","5","1","2021-08-02 15:10:16.338773","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=e4b845b3c2f9b79a7882#/pages/34","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef5315e0>","32","361","0","0","0","1","2021-08-02 15:10:23.482508","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/26/1","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef5316a0>","16","362","0","1","1","1","2021-08-02 15:10:23.948137","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1322/articles/1419129/8/2","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef531760>","38","363","0","0","2","1","2021-08-02 15:10:24.423113","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=c074e3a7cc3fdec10b46#/pages/12-13","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef531820>","38","364","0","0","3","1","2021-08-02 15:10:25.848546","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=c074e3a7cc3fdec10b46#/pages/12-13","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef5318e0>","62","365","0","3","4","1","2021-08-02 15:10:26.143019","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/3/1","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef5319a0>","8","366","1","0","5","1","2021-08-02 15:10:27.315549","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=85bcb0bb2ea03317e52b#/pages/6","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef531a60>","27","367","0","1","0","1","2021-08-02 15:10:35.992862","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/27/2","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef531b20>","39","368","0","0","1","1","2021-08-02 15:10:36.340859","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=2d1cad8fc3f74ce0134f#/pages/32","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef531be0>","41","369","0","0","2","1","2021-08-02 15:10:37.299538","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=ecb8c6c8fb14c0d38eee#/pages/12-13","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef531ca0>","51","370","0","0","3","1","2021-08-02 15:10:38.059531","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=e4b845b3c2f9b79a7882#/pages/34","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef531d60>","28","371","1","0","4","1","2021-08-02 15:10:38.653361","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/34/3","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef531e20>","29","372","0","0","5","1","2021-08-02 15:10:38.674567","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/42/5","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef531ee0>","28","373","1","0","0","1","2021-08-02 15:11:18.691024","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/34/3","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef531fa0>","24","374","0","0","1","1","2021-08-02 15:11:19.348617","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1322/articles/1419129/47/3","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef5380a0>","51","375","0","0","2","1","2021-08-02 15:11:19.594964","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=e4b845b3c2f9b79a7882#/pages/34","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef538160>","48","376","0","0","3","1","2021-08-02 15:11:19.962452","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=23074b5c67b67790c458#/pages/34","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef538220>","34","377","0","0","4","1","2021-08-02 15:11:20.800737","https://krant.trouw.nl/titles/trouw/8321/publications/1317/articles/1419131/2/7","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef5382e0>","12","378","0","2","5","1","2021-08-02 15:11:21.234767","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=c677b618f8542f7f32ba#/pages/38","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef5383a0>","62","379","0","3","0","1","2021-08-02 15:41:22.296173","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/3/1","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef538460>","8","380","1","0","1","1","2021-08-02 15:41:23.013330","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=85bcb0bb2ea03317e52b#/pages/6","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef538520>","38","381","0","0","2","1","2021-08-02 15:41:23.314608","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=c074e3a7cc3fdec10b46#/pages/12-13","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef5385e0>","71","382","0","1","3","1","2021-08-02 15:41:23.951489","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/37/2","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef5386a0>","32","383","0","0","4","1","2021-08-02 15:41:24.964535","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/26/1","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef538760>","26","384","0","0","5","1","2021-08-02 15:41:26.306157","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1322/articles/1419129/45/3","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef538820>","45","385","0","1","0","1","2021-08-02 15:54:55.200846","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1322/articles/1419129/38/2","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef5388e0>","10","386","0","0","1","1","2021-08-02 15:54:55.980364","https://krant.trouw.nl/titles/trouw/8321/publications/1317/articles/1419131/15/2","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef5389a0>","62","387","0","3","2","1","2021-08-02 15:54:56.555116","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/3/1","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef538a60>","8","388","1","0","3","1","2021-08-02 15:54:56.591262","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=85bcb0bb2ea03317e52b#/pages/6","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef538b20>","70","389","0","0","4","1","2021-08-02 15:54:56.620335","https://krant.trouw.nl/titles/trouw/8321/publications/1317/articles/1419131/12/2","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef538be0>","67","390","1","0","5","1","2021-08-02 15:54:57.225579","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/18/3","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef538ca0>","13","391","0","0","0","1","2021-08-02 16:08:33.912345","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=3c7632fe52028862c5df#/pages/18-19","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef538d60>","62","392","0","3","1","1","2021-08-02 16:08:35.126330","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/3/1","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef538e20>","3","393","0","0","2","1","2021-08-02 16:08:35.350547","https://krant.trouw.nl/titles/trouw/8321/publications/1317/articles/1419131/4/3","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef538ee0>","16","394","0","1","3","1","2021-08-02 16:08:35.401274","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1322/articles/1419129/8/2","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef538fa0>","38","395","0","0","4","1","2021-08-02 16:08:35.725289","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=c074e3a7cc3fdec10b46#/pages/12-13","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53e0a0>","8","396","1","0","5","1","2021-08-02 16:08:36.170861","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=85bcb0bb2ea03317e52b#/pages/6","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53e160>","67","397","1","0","0","1","2021-08-02 16:08:40.059221","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/18/3","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53e220>","70","398","0","0","1","1","2021-08-02 16:08:40.740313","https://krant.trouw.nl/titles/trouw/8321/publications/1317/articles/1419131/12/2","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53e2e0>","68","399","0","0","2","1","2021-08-02 16:08:40.842846","https://krant.trouw.nl/titles/trouw/8321/publications/1317/articles/1419131/2/5","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53e3a0>","34","400","0","0","3","1","2021-08-02 16:08:42.896138","https://krant.trouw.nl/titles/trouw/8321/publications/1317/articles/1419131/2/7","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53e460>","63","401","0","0","4","1","2021-08-02 16:08:43.719586","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1322/articles/1419129/47/1","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53e520>","65","402","0","1","5","1","2021-08-02 16:08:44.592020","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1322/articles/1419129/33/2","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53e5e0>","85","403","0","0","0","1","2021-08-03 09:37:46.785055","https://krant.trouw.nl/titles/trouw/8321/publications/1318/articles/1419827/19/3","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53e6a0>","10","404","0","0","1","1","2021-08-03 09:37:47.436045","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=c6d3b8510c640cd38002#/pages/30-31","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53e760>","19","405","0","1","2","1","2021-08-03 09:37:49.297810","https://krant.trouw.nl/titles/trouw/8321/publications/1317/articles/1419131/17/2","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53e820>","70","406","0","0","3","1","2021-08-03 09:37:49.499308","https://www.nrc.nl/nieuws/2021/08/02/schoonspringen-inge-jansen-vijfde-op-de-3-meterplank-a4053294#20210802-79729-302","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53e8e0>","30","407","0","0","4","1","2021-08-03 09:37:49.716709","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/5fc70633d190dd1d247adf44a67a7b42/web/OPS/cciobjects.json&hash=162af318df8c7f6b5096#/pages/30","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53e9a0>","84","408","1","0","5","1","2021-08-03 09:37:50.095373","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/5fc70633d190dd1d247adf44a67a7b42/web/OPS/cciobjects.json&hash=8406f53ecff40ba99a73#/pages/30","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53ea60>","83","409","0","0","0","1","2021-08-03 09:38:01.484192","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/39/3","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53eb20>","60","410","0","1","1","1","2021-08-03 09:38:01.989364","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25444/articles/1419829/40/2","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53ebe0>","10","411","0","0","2","1","2021-08-03 09:38:02.737209","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=c6d3b8510c640cd38002#/pages/30-31","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53eca0>","12","412","0","0","3","1","2021-08-03 09:38:03.015677","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/5fc70633d190dd1d247adf44a67a7b42/web/OPS/cciobjects.json&hash=1849d90b6688f3e8e7df#/pages/30","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53ed60>","5","413","0","0","4","1","2021-08-03 09:38:03.249579","https://www.nrc.nl/nieuws/2021/08/02/coronavirus-deel-britten-krijgt-vanaf-september-derde-prik-a4053334#20210802-79729-114","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53ee20>","15","414","1","1","5","1","2021-08-03 09:38:04.280571","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=a25c7f960444a383f3ae#/pages/30-31","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53eee0>","42","415","0","0","0","1","2021-08-03 09:53:22.053460","https://krant.trouw.nl/titles/trouw/8321/publications/1318/articles/1419827/14/1","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef53efa0>","50","416","0","0","1","1","2021-08-03 09:53:22.872724","https://krant.trouw.nl/titles/trouw/8321/publications/1317/articles/1419131/31/1","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c60a0>","51","417","0","0","2","1","2021-08-03 09:53:23.212820","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1323/articles/1419826/10/3","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c6160>","41","418","0","1","3","1","2021-08-03 09:53:23.235910","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1323/articles/1419826/24/2","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c6220>","16","419","0","0","4","1","2021-08-03 09:53:23.719516","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/13/2","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c62e0>","28","420","1","1","5","1","2021-08-03 09:53:24.486806","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25444/articles/1419829/25/1","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c63a0>","2","421","0","0","0","1","2021-08-03 10:23:27.049777","https://krant.trouw.nl/titles/trouw/8321/publications/1317/articles/1419131/4/3","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c6460>","4","422","0","1","1","1","2021-08-03 10:23:27.684039","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/9/1","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c6520>","21","423","0","0","2","1","2021-08-03 10:23:28.788669","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1323/articles/1419826/24/5","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c65e0>","28","424","1","1","3","1","2021-08-03 10:23:29.765353","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25444/articles/1419829/25/1","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c66a0>","53","425","1","0","4","1","2021-08-03 10:23:30.166372","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25424/articles/1419132/34/3","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c6760>","50","426","0","0","5","1","2021-08-03 10:23:31.255560","https://krant.trouw.nl/titles/trouw/8321/publications/1317/articles/1419131/31/1","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c6820>","15","427","1","1","0","1","2021-08-03 10:53:33.449873","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2bda9db1b18a110c3eb67268319ebe91/web/OPS/cciobjects.json&hash=a25c7f960444a383f3ae#/pages/30-31","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c68e0>","42","428","0","0","1","1","2021-08-03 10:53:34.331414","https://krant.trouw.nl/titles/trouw/8321/publications/1318/articles/1419827/14/1","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c69a0>","60","429","0","1","2","1","2021-08-03 10:53:34.893341","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25444/articles/1419829/40/2","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c6a60>","12","430","0","0","3","1","2021-08-03 10:53:35.097212","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/5fc70633d190dd1d247adf44a67a7b42/web/OPS/cciobjects.json&hash=1849d90b6688f3e8e7df#/pages/30","None",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4c6b20>","43","431","0","0","4","1","2021-08-03 10:53:35.936629","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1322/articles/1419129/40/1","None",
